Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Tunisia	1041789	N/A	28628	N/A	N/A	N/A	N/A	29	86444	2375	4607327	382299	12051638	Africa
Slovenia	1021969	+4	6628	N/A	1008163	+1	7178	8	491455	3187	2660894	1279598	2079476	Europe
Belarus	982867	N/A	6978	N/A	N/A	N/A	N/A	N/A	104079	739	13220483	1399961	9443467	Europe
Nepal	979062	+11	11952	N/A	966962	+12	148	N/A	32501	397	5683806	188680	30124118	Asia
Bolivia	907013	+270	21943	N/A	865407	+336	19663	220	75755	1833	2705422	225960	11973035	South America
UAE	904466	+373	2302	N/A	888228	+304	13936	N/A	89413	228	160327915	15849630	10115562	Asia
Uruguay	902540	N/A	7213	N/A	892434	N/A	2893	18	258133	2063	6114822	1748884	3496413	South America
Costa Rica	877533	N/A	8472	N/A	848035	N/A	21026	38	169350	1635	4487906	866095	5181769	North America
Ecuador	874599	+512	35617	+1	N/A	N/A	N/A	759	48193	1963	2470170	136114	18147822	South America
Guatemala	856376	+1485	17942	+50	835724	+1196	2710	5	46191	968	4585934	247355	18539924	North America
Panama	828120	+3203	8221	+5	790766	+3354	29133	16	186399	1850	6122086	1377998	4442739	North America
Latvia	826856	N/A	5813	N/A	818257	N/A	2786	7	447693	3147	7235935	3917828	1846925	Europe
Azerbaijan	792707	N/A	9710	N/A	782945	N/A	52	N/A	76877	942	6867409	666003	10311378	Asia
Saudi Arabia	762575	+411	9128	+1	746999	+474	6448	81	21280	255	42305979	1180565	35835381	Asia
Sri Lanka	663749	+8	16512	N/A	646935	+2	302	N/A	30754	765	6486117	300528	21582420	Asia
Paraguay	650283	N/A	18885	N/A	624673	N/A	6725	4	89109	2588	2633737	360904	7297620	South America
Kuwait	632474	N/A	2555	N/A	629392	N/A	527	3	144086	582	8088043	1842560	4389568	Asia
Myanmar	613219	+16	19434	N/A	592174	+8	1611	N/A	11130	353	8132624	147605	55097093	Asia
Palestine	582246	N/A	5355	N/A	576764	N/A	127	17	109346	1006	3078533	578150	5324801	Asia
Dominican Republic	581153	+109	4377	N/A	576147	+141	629	1	52579	396	3318995	300283	11052886	North America
Bahrain	580797	+451	1480	N/A	574805	+651	4512	4	320359	816	9811591	5411921	1812959	Asia
Estonia	575046	N/A	2561	N/A	516588	N/A	55897	4	432946	1928	3357306	2527681	1328216	Europe
Venezuela	523266	+28	5716	N/A	516468	+36	1082	230	18500	202	3359014	118760	28284155	South America
Moldova	517753	N/A	11503	N/A	504142	N/A	2108	49	128913	2864	3216305	800813	4016300	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4866	232	3693367	34853	105970638	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71219	912	2477219	351511	7047343	Africa
Cyprus	477711	N/A	1032	N/A	124370	N/A	352309	60	390312	843	9477138	7743266	1223920	Asia
Ethiopia	471343	+116	7512	N/A	455810	N/A	8021	6	3917	62	4865431	40435	120327543	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139112	645	4030048	1193114	3377756	Asia
Honduras	424771	N/A	10896	N/A	132401	N/A	281474	105	41638	1068	1369816	134277	10201405	North America
Armenia	422917	N/A	8623	N/A	412071	N/A	2223	N/A	142220	2900	3078174	1035140	2973678	Asia
Réunion	411363	N/A	770	N/A	403795	N/A	6798	10	453367	849	1603660	1767409	907351	Africa
Oman	389473	N/A	4260	N/A	384669	N/A	544	2	72782	796	25000000	4671799	5351258	Asia
Bosnia and Herzegovina	377709	N/A	15783	N/A	N/A	N/A	N/A	N/A	116491	4868	1771319	546302	3242379	Europe
Qatar	366952	+101	677	N/A	365254	+129	1021	N/A	130690	241	3508132	1249422	2807805	Asia
Kenya	324222	+47	5649	N/A	318263	+18	310	N/A	5789	101	3647100	65124	56002502	Africa
Zambia	321099	+154	3984	N/A	316444	+181	671	1	16591	206	3465805	179077	19353678	Africa
North Macedonia	311113	N/A	9296	N/A	301275	N/A	542	N/A	149343	4462	2040024	979268	2083213	Europe
Botswana	306614	N/A	2692	N/A	303619	N/A	303	1	125606	1103	2026898	830329	2441077	Africa
Albania	275838	+106	3497	N/A	272091	+116	250	2	96048	1218	1822442	634582	2871877	Europe
Algeria	265851	+4	6875	N/A	178381	N/A	80595	6	5863	152	230861	5091	45342848	Africa
Nigeria	255937	+13	3143	N/A	249996	+19	2798	11	1186	15	5152011	23878	215763437	Africa
Zimbabwe	250642	+173	5494	+5	243033	+127	2115	12	16413	360	2305149	150954	15270580	Africa
Luxembourg	244182	N/A	1073	N/A	235939	N/A	7170	N/A	378480	1663	4248188	6584654	645165	Europe
Uzbekistan	238910	+42	1637	N/A	237130	+23	143	23	6948	48	1377915	40075	34383122	Asia
Montenegro	236688	+58	2719	N/A	233297	+59	672	6	376762	4328	2469577	3931095	628216	Europe
Mozambique	225563	+6	2201	N/A	223279	N/A	83	13	6855	67	1322921	40205	32904740	Africa
China	222976	+201	5219	+1	213042	+391	4715	292	155	4	160000000	111163	1439323776	Asia
Laos	209699	+41	754	N/A	N/A	N/A	N/A	N/A	28055	101	1232128	164845	7474478	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196406	N/A	1596	131	29879	445	1907195	283514	6726993	Asia
Iceland	186969	N/A	153	N/A	N/A	N/A	N/A	N/A	541286	443	1925385	5574105	345416	Europe
Afghanistan	179674	+5	7697	N/A	162633	+29	9344	1124	4428	190	957258	23589	40579846	Asia
Maldives	179560	N/A	298	N/A	163687	N/A	15575	25	321516	534	2213831	3964029	558480	Asia
Namibia	164577	+2356	4031	N/A	153662	N/A	6884	N/A	62634	1534	1022171	389014	2627597	Africa
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3386	74	2612795	53915	48461550	Africa
El Salvador	162089	N/A	4130	N/A	150662	N/A	7297	8	24754	631	1950448	297875	6547872	North America
Ghana	161325	N/A	1445	N/A	159826	N/A	54	1	4995	45	2445003	75709	32294823	Africa
Trinidad and Tobago	157880	+517	3890	N/A	144803	+370	9187	18	112129	2763	736152	522825	1408027	North America
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408983	2471	828928	2212144	374717	North America
Brunei	146315	+271	221	N/A	144387	+330	1707	N/A	328523	496	717784	1611650	445372	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350104	2134	938039	2343615	400253	North America
Cambodia	136262	N/A	3056	N/A	133201	N/A	5	N/A	7943	178	2964585	172812	17154926	Asia
Jamaica	134297	+393	3028	+7	85927	+148	45342	N/A	44983	1014	1051098	352065	2985520	North America
Rwanda	129971	+15	1459	N/A	45522	N/A	82990	N/A	9587	108	5381779	396974	13556995	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4310	69	1751774	63035	27790541	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2851	55	1499795	43108	34791729	Africa
Malta	93985	+73	717	+1	90952	+167	2316	4	211793	1616	1912699	4310220	443759	Europe
DRC	87633	N/A	1338	N/A	50930	N/A	35365	N/A	925	14	846704	8942	94689521	Africa
Senegal	86067	+4	1966	N/A	84082	+3	19	N/A	4897	112	1086859	61841	17575026	Africa
Malawi	85929	+11	2638	+1	82799	+6	492	67	4283	131	581024	28963	20061052	Africa
French Guiana	82313	N/A	397	N/A	11254	N/A	70662	1	262759	1267	635980	2030173	313264	South America
Ivory Coast	82044	N/A	799	N/A	81213	N/A	32	N/A	2972	29	1513880	54834	27608668	Africa
Suriname	80240	N/A	1339	N/A	49466	N/A	29435	N/A	134510	2245	236652	396710	596536	South America
Barbados	78732	+284	437	+1	74087	+502	4208	N/A	273339	1517	678801	2356637	288038	North America
Channel Islands	75767	N/A	176	N/A	74979	N/A	612	N/A	428345	995	1252808	7082693	176883	Europe
French Polynesia	72858	N/A	649	N/A	N/A	N/A	N/A	7	256571	2285	N/A	N/A	283968	Australia/Oceania
Eswatini	72125	+28	1404	N/A	70196	+139	525	11	60978	1187	1024269	865971	1182798	Africa
Fiji	64841	N/A	862	N/A	62931	N/A	1048	N/A	71357	949	520908	573255	908685	Australia/Oceania
Madagascar	64276	N/A	1393	N/A	59370	N/A	3513	6	2214	48	435827	15012	29031902	Africa
Guyana	64228	+54	1231	N/A	62455	+43	542	N/A	80922	1551	618899	779761	793703	South America
Sudan	62211	N/A	4937	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12297	45777816	Africa
New Caledonia	61514	N/A	312	N/A	60620	N/A	582	9	211628	1073	98964	340469	290670	Australia/Oceania
Bhutan	59574	N/A	21	N/A	59509	N/A	44	N/A	75638	27	2303734	2924942	787617	Asia
Mauritania	59003	+31	982	N/A	57762	+7	259	N/A	12091	201	823672	168790	4879861	Africa
Belize	58419	N/A	677	N/A	56886	N/A	856	6	142060	1646	555252	1350232	411227	North America
Cabo Verde	56167	+11	401	N/A	55663	N/A	103	23	98996	707	400982	706744	567365	Africa
Syria	55878	+1	3150	N/A	52591	+10	137	N/A	3053	172	146269	7992	18301462	Asia
Gabon	47622	+14	304	N/A	47303	+6	15	N/A	20486	131	1595381	686285	2324662	Africa
Papua New Guinea	44394	N/A	651	N/A	43726	N/A	17	7	4791	70	249149	26888	9266315	Australia/Oceania
Seychelles	43729	N/A	167	N/A	43040	N/A	522	N/A	439514	1678	N/A	N/A	99494	Africa
Curaçao	43522	N/A	276	N/A	42622	N/A	624	3	263200	1669	496693	3003762	165357	North America
Andorra	42572	N/A	153	N/A	41757	N/A	662	14	549330	1974	249838	3223799	77498	Europe
Burundi	41606	N/A	38	N/A	N/A	N/A	N/A	N/A	3313	3	345742	27532	12557773	Africa
Mauritius	37955	N/A	996	N/A	36289	N/A	670	N/A	29751	781	358675	281150	1275744	Africa
Mayotte	37523	N/A	187	N/A	2964	N/A	34372	N/A	131561	656	176919	620303	285214	Africa
Togo	37044	+5	273	N/A	36744	+4	27	N/A	4285	32	737801	85352	8644218	Africa
Guinea	36597	N/A	442	N/A	36113	N/A	42	8	2651	32	660107	47821	13803745	Africa
Aruba	36316	N/A	213	N/A	35808	N/A	295	N/A	337447	1979	177885	1652899	107620	North America
Tanzania	35354	N/A	840	N/A	N/A	N/A	N/A	7	562	13	N/A	N/A	62938794	Africa
Faeroe Islands	34658	N/A	28	N/A	N/A	N/A	N/A	5	704245	569	778000	15808831	49213	Europe
Bahamas	34212	+64	810	N/A	32579	+12	823	N/A	85461	2023	235192	587504	400324	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15136	321	431221	198331	2174248	Africa
Mali	31054	+6	734	N/A	30156	+12	164	N/A	1455	34	679294	31818	21349414	Africa
Haiti	30746	N/A	835	N/A	29651	N/A	260	N/A	2636	72	132422	11353	11664439	North America
Isle of Man	28416	N/A	105	N/A	26794	N/A	1517	N/A	330876	1223	150753	1755371	85881	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2119	13	604310	47504	12721305	Africa
Somalia	26521	N/A	1350	N/A	13182	N/A	11989	N/A	1585	81	400466	23939	16728373	Africa
Saint Lucia	24873	N/A	368	N/A	23651	N/A	854	1	134298	1987	143281	773622	185208	North America
Cayman Islands	24477	N/A	28	N/A	8553	N/A	15896	1	364371	417	222773	3316259	67176	North America
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4170	67	347815	60239	5773927	Africa
Timor-Leste	22890	N/A	131	N/A	22748	N/A	11	N/A	16760	96	265125	194124	1365753	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11327	21982871	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2730	33	N/A	N/A	6773060	North America
Gibraltar	18273	N/A	102	N/A	16579	N/A	1592	N/A	542676	3029	534283	15867278	33672	Europe
Solomon Islands	18174	N/A	146	N/A	16357	N/A	1671	2	25290	203	5117	7121	718613	Australia/Oceania
South Sudan	17573	N/A	138	N/A	13514	N/A	3921	1	1536	12	395064	34531	11441004	Africa
Liechtenstein	17392	N/A	84	N/A	17248	N/A	60	N/A	453696	2191	102174	2665362	38334	Europe
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1749	12	N/A	N/A	9941187	Asia
Grenada	17146	N/A	223	N/A	15792	N/A	1131	4	151059	1965	161503	1422871	113505	North America
San Marino	16991	N/A	115	N/A	16680	N/A	196	4	498782	3376	152231	4468839	34065	Europe
Equatorial Guinea	15910	N/A	183	N/A	15704	N/A	23	5	10679	123	320949	215432	1489791	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15399	186	305941	301399	1015070	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2937	23	81294	16298	4987974	Africa
Bermuda	14442	N/A	137	N/A	13945	N/A	360	N/A	233519	2215	903163	14603654	61845	North America
Dominica	13116	N/A	63	N/A	12465	N/A	588	N/A	181353	871	196777	2720808	72323	North America
Samoa	12382	N/A	25	N/A	1605	N/A	10752	4	61633	124	98999	492782	200898	Australia/Oceania
Monaco	12109	+10	57	N/A	11983	+16	69	4	304506	1433	54960	1382085	39766	Europe
Gambia	11999	N/A	365	N/A	11591	N/A	43	N/A	4716	143	155686	61184	2544543	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210180	369	164926	2895674	56956	North America
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	380	69	265253	8539	31063406	Asia
Tonga	11500	+106	11	N/A	10875	+182	614	N/A	106529	102	535009	4955990	107952	Australia/Oceania
Saint Martin	10602	N/A	63	N/A	1399	N/A	9140	7	265661	1579	112382	2816027	39908	North America
Sint Maarten	10189	N/A	86	N/A	10068	N/A	35	10	232663	1964	62056	1417030	43793	North America
Caribbean Netherlands	9986	N/A	35	N/A	9886	N/A	65	N/A	374260	1312	30126	1129076	26682	North America
Eritrea	9754	+1	103	N/A	9640	N/A	11	N/A	2680	28	23693	6511	3638902	Africa
Niger	9031	N/A	310	N/A	8628	N/A	93	1	349	12	254538	9844	25856742	Africa
Vanuatu	8659	N/A	14	N/A	8287	N/A	358	N/A	27003	44	24976	77888	320665	Australia/Oceania
Guinea-Bissau	8246	+4	171	N/A	8029	+18	46	6	4011	83	137803	67037	2055618	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8955	177	N/A	N/A	904497	Africa
Antigua and Barbuda	7942	+32	138	N/A	7623	+26	181	1	79854	1388	18901	190042	99457	North America
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	927	15	259958	31386	8282581	Africa
Liberia	7455	N/A	294	N/A	5747	N/A	1414	2	1412	56	139824	26474	5281604	Africa
Chad	7415	N/A	193	N/A	4874	N/A	2348	N/A	428	11	191341	11051	17313604	Africa
St. Vincent Grenadines	6843	+9	106	N/A	6641	N/A	96	N/A	61315	950	99409	890730	111604	North America
British Virgin Islands	6690	N/A	62	N/A	N/A	N/A	N/A	1	218556	2025	103895	3394152	30610	North America
Turks and Caicos	6097	N/A	36	N/A	6026	N/A	35	4	153561	907	512050	12896685	39704	North America
Sao Tome and Principe	5973	N/A	73	N/A	5897	N/A	3	N/A	26333	322	29036	128010	226826	Africa
Saint Kitts and Nevis	5669	+15	43	N/A	5570	+10	56	N/A	105161	798	70707	1311624	53908	North America
Cook Islands	5543	N/A	1	N/A	5433	N/A	109	N/A	315051	57	18004	1023303	17594	Australia/Oceania
Palau	4967	N/A	6	N/A	4240	N/A	721	1	272075	329	51089	2798477	18256	Australia/Oceania
St. Barth	4611	N/A	6	N/A	N/A	N/A	N/A	N/A	464163	604	78646	7916851	9934	North America
Anguilla	3116	N/A	9	N/A	3042	N/A	65	4	204261	590	51382	3368207	15255	North America
Kiribati	3098	N/A	13	N/A	2602	N/A	483	3	25207	106	N/A	N/A	122902	Australia/Oceania
Saint Pierre Miquelon	2748	N/A	1	N/A	2449	N/A	298	1	478662	174	23787	4143355	5741	North America
Falkland Islands	1512	N/A	N/A	N/A	N/A	N/A	N/A	N/A	411877	N/A	8632	2351403	3671	South America
Montserrat	915	+29	4	N/A	749	+98	162	N/A	183073	800	12010	2402961	4998	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41774	644	20508	1887008	10868	Australia/Oceania
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8070	666013	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59943	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	625003	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	9	N/A	0	N/A	5464	N/A	N/A	N/A	1647	Australia/Oceania
Nauru	8	N/A	N/A	N/A	5	N/A	3	N/A	730	N/A	N/A	N/A	10952	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117295	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6111	Africa
